 ,Label,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
114,HG13E,161.028,18.629,6.049,10.095,39.333,1670.723,623.651,0,0,125.608,1640.114,568.811,62.493,110.956,0,0,-60.832,0.128,125.608,2999.846,17.78,0,0,0,1844.306,1,1286,446,119.168,0,0,0,NaN,125.608
115,HG13E,219.584,21.486,8.447,10.13,49.268,2067.36,809.854,0,0,170.613,1994.664,765.216,146.666,90.551,0,0,31.551,0.095,170.613,4718.05,18.684,0,0,0,2900.657,1,1564,670,31.551,0,0,0,NaN,170.613
116,HG13E,164.281,30.136,11.426,10.187,54.291,2355.591,828.985,0,0,128.071,2310.954,783.072,90.551,93.101,0,0,-45.807,0.126,128.071,4950.714,28.933,0,0,0,3043.699,1,1812,614,134.193,0,0,0,NaN,128.071
117,HG13E,172.414,68.825,23.526,17,122.109,2448.693,1483.245,0,0,133.737,2410.432,1428.404,77.797,110.956,0,0,-55.098,0.121,133.737,11866.383,71.89,0,0,0,7295.452,1,1890,1120,124.902,0,0,0,NaN,133.737
118,HG13E,234.223,30.144,11.85,9.419,65.497,2189.795,1484.52,0,0,181.818,2114.548,1433.506,151.768,103.304,0,0,34.136,0.089,181.818,7060.499,27.937,0,0,0,4340.795,1,1658,1204,34.136,1.42E-14,0,0,NaN,181.818
119,HG13E,185.426,44.758,23.697,11.102,112.351,2282.896,1723.012,0,0,143.862,2239.534,1665.621,88,116.058,0,0,-52.927,0.113,143.862,8299.375,42.286,0,0,0,5102.456,1,1756,1306,127.073,0,0,0,NaN,143.862
120,HG13E,333.442,133.777,75.281,0,254.333,2049.505,1868.404,0,0,259.748,1956.403,1777.853,187.478,182.377,0,0,-44.204,0.062,259.748,44606.721,109.814,0,0,0,27424.212,1,1534,1394,135.796,0,0,0,NaN,259.748
121,HG13E,273.26,50.792,40.05,9.901,229.184,2511.185,1878.606,0,0,213.317,2430.838,1808.462,161.971,141.565,0,0,41.121,0.075,213.317,13879.425,35.951,0,0,0,8533.071,1,1906,1528,41.121,0,0,0,NaN,213.317
122,HG13E,4.88,23.667,0.667,23,24.333,2509.91,284.405,0,0,2.551,2509.91,283.13,1.275,3.826,0,0,90,1,2.551,115.485,23.667,0,0,0,71,1,1968,222,90,0,0,0,NaN,2.551
123,HG13E,291.152,17.481,10.958,7.507,57.775,2479.301,466.782,0,0,227.286,2367.07,448.927,225.739,36.985,0,0,-9.039,0.071,227.286,5089.586,13.705,0,0,0,3129.077,1,1856,352,170.961,0,0,0,NaN,227.286
